Timestamp,Symbol,Token,IsNonZero,NetQty,BuyQty,SellQty,BuyPrice,SellPrice,Product,Strategy,LTP,MTM,PnL,RawMTM
2025-09-24 21:34:01,ABLBL-EQ,,No,0,10,10,140.27,139.68,I,,135.89,0.00,-5.90,0.00
2025-09-24 21:34:01,CONCOR-EQ,,No,0,10,10,540.50,539.52,I,,530.80,0.00,-9.75,0.00
2025-09-24 21:34:01,EPACK-EQ,,No,0,10,10,370.45,367.90,I,,366.00,0.00,-25.50,0.00
2025-09-24 21:34:01,EXICOM-EQ,,No,0,10,10,150.82,154.51,I,,150.87,0.00,36.93,0.00
2025-09-24 21:34:01,HINDALCO-EQ,,No,0,10,10,745.20,745.85,I,,741.05,0.00,6.50,0.00
2025-09-24 21:34:01,ACI-EQ,,No,0,20,20,714.21,707.60,I,,707.95,0.00,-132.10,0.00
