Timestamp,Symbol,Token,IsNonZero,NetQty,BuyQty,SellQty,BuyPrice,SellPrice,Product,Strategy,LTP,MTM,PnL,RawMTM
2025-09-25 21:20:12,SANDHAR-EQ,,No,0,10,10,472.50,471.62,I,,463.75,0.00,-8.75,0.00
2025-09-25 21:20:12,APTUS-EQ,,No,0,10,10,319.90,319.20,I,,316.65,0.00,-7.00,0.00
2025-09-25 21:20:12,COMSYN-EQ,,No,0,10,10,154.27,157.00,I,,157.09,0.00,27.31,0.00
2025-09-25 21:20:12,SOLARA-EQ,,No,0,30,30,702.23,680.25,I,,672.40,0.00,-659.20,0.00
