Timestamp,Symbol,Token,IsNonZero,NetQty,BuyQty,SellQty,BuyPrice,SellPrice,Product,Strategy,LTP,MTM,PnL,RawMTM
2025-09-30 22:34:02,IGL-EQ,,No,0,20,20,207.93,206.89,I,,208.54,0.00,-20.80,0.00
2025-09-30 22:34:02,RUCHIRA-EQ,,No,0,10,10,144.91,143.77,I,,143.69,0.00,-11.40,0.00
2025-09-30 22:34:02,BSLGOLDETF-EQ,,No,0,10,10,103.28,102.04,I,,102.05,0.00,-12.40,0.00
