Timestamp,Symbol,Candle_Time,Open,High,Low,Close,Buy_Price,Stop_Loss,Target,Candle_Range,SL_Type,Calculation_Time
2025-10-03 12:06:10,UNIONBANK-EQ,2025-10-03 12:05:00,138.6,138.64,138.56,138.57,140.31,138.51,140.55,0.08,PREV_CANDLE_LOW,2025-10-03 12:06:10
2025-10-03 13:02:10,MRPL-EQ,2025-10-03 13:01:00,133.75,133.75,133.75,133.75,136.3,133.7,137.66,0.0,PREV_CANDLE_LOW,2025-10-03 13:02:10
2025-10-03 13:05:09,MRPL-EQ,2025-10-03 13:04:00,134.09,134.2,134.05,134.15,136.58,134.0,137.03,0.15,PREV_CANDLE_LOW,2025-10-03 13:05:09
2025-10-03 13:05:11,MRPL-EQ,2025-10-03 13:04:00,134.09,134.2,134.05,134.15,136.6,134.0,137.05,0.15,PREV_CANDLE_LOW,2025-10-03 13:05:11
2025-10-03 13:14:09,MRPL-EQ,2025-10-03 13:13:00,134.9,135.2,134.78,134.86,136.53,134.73,137.79,0.42,PREV_CANDLE_LOW,2025-10-03 13:14:09
2025-10-03 14:35:09,CUB-EQ,2025-10-03 14:34:00,213.25,213.25,213.25,213.25,215.55,213.2,217.71,0.0,PREV_CANDLE_LOW,2025-10-03 14:35:09
2025-10-03 15:15:10,ARCHIDPLY-EQ,2025-10-03 15:14:00,105.14,105.14,105.14,105.14,107.82,105.09,108.9,0.0,PREV_CANDLE_LOW,2025-10-03 15:15:10
