2025-10-07 10:45:00,IDFNIFTYET-EQ,18783,No,0,10,10,277.99,275.6,I,,276.5,0.0,-23.9,-23.899999999999864
2025-10-07 10:45:00,MANGLMCEM-EQ,2106,No,0,10,10,762.7,766.71,I,,751.85,0.0,40.05,40.09999999999991
2025-10-07 10:45:00,STARHEALTH-EQ,7083,Yes,10,10,0,460.95,0.0,I,,469.1,81.5,-0.0,0
2025-10-07 10:45:00,MAHLOG-EQ,385,Yes,10,10,0,356.5,0.0,I,,359.55,30.5,-0.0,0
2025-10-07 10:46:00,IDFNIFTYET-EQ,18783,No,0,10,10,277.99,275.6,I,,276.5,0.0,-23.9,-23.899999999999864
2025-10-07 10:46:00,MANGLMCEM-EQ,2106,No,0,10,10,762.7,766.71,I,,751.85,0.0,40.05,40.09999999999991
2025-10-07 10:46:00,STARHEALTH-EQ,7083,Yes,10,10,0,460.95,0.0,I,,469.05,81.0,-0.0,0
2025-10-07 10:46:00,MAHLOG-EQ,385,Yes,10,10,0,356.5,0.0,I,,360.0,35.0,-0.0,0
2025-10-07 14:27:00,IDFNIFTYET-EQ,18783,No,0,10,10,277.99,275.6,I,,276.64,0.0,-23.9,-23.899999999999864
2025-10-07 14:27:00,MANGLMCEM-EQ,2106,No,0,10,10,762.7,766.71,I,,746.0,0.0,40.05,40.09999999999991
2025-10-07 14:27:00,STARHEALTH-EQ,7083,No,0,10,10,460.95,469.2,I,,477.0,0.0,82.5,82.5
2025-10-07 14:27:00,MAHLOG-EQ,385,No,0,10,10,356.5,364.05,I,,357.2,0.0,75.5,75.50000000000011
2025-10-07 14:27:00,SBFC-EQ,18026,No,0,10,10,112.74,111.2,I,,111.31,0.0,-15.4,-15.39999999999992
2025-10-07 14:27:00,OIL-EQ,17438,No,0,10,10,423.45,420.15,I,,419.55,0.0,-33.0,-33.000000000000114
2025-10-07 14:28:01,IDFNIFTYET-EQ,18783,No,0,10,10,277.99,275.6,I,,276.64,0.0,-23.9,-23.899999999999864
2025-10-07 14:28:01,MANGLMCEM-EQ,2106,No,0,10,10,762.7,766.71,I,,746.0,0.0,40.05,40.09999999999991
2025-10-07 14:28:01,STARHEALTH-EQ,7083,No,0,10,10,460.95,469.2,I,,476.3,0.0,82.5,82.5
2025-10-07 14:28:01,MAHLOG-EQ,385,No,0,10,10,356.5,364.05,I,,357.2,0.0,75.5,75.50000000000011
2025-10-07 14:28:01,SBFC-EQ,18026,No,0,10,10,112.74,111.2,I,,111.25,0.0,-15.4,-15.39999999999992
2025-10-07 14:28:01,OIL-EQ,17438,No,0,10,10,423.45,420.15,I,,419.25,0.0,-33.0,-33.000000000000114
2025-10-07 15:15:08,IDFNIFTYET-EQ,18783,No,0,10,10,277.99,275.6,I,,275.98,0.0,-23.9,-23.899999999999864
2025-10-07 15:15:08,MANGLMCEM-EQ,2106,No,0,10,10,762.7,766.71,I,,742.75,0.0,40.05,40.09999999999991
2025-10-07 15:15:08,STARHEALTH-EQ,7083,No,0,10,10,460.95,469.2,I,,476.95,0.0,82.5,82.5
2025-10-07 15:15:08,MAHLOG-EQ,385,No,0,10,10,356.5,364.05,I,,359.5,0.0,75.5,75.50000000000011
2025-10-07 15:15:08,SBFC-EQ,18026,No,0,10,10,112.74,111.2,I,,110.57,0.0,-15.4,-15.39999999999992
2025-10-07 15:15:08,OIL-EQ,17438,No,0,10,10,423.45,420.15,I,,422.0,0.0,-33.0,-33.000000000000114
