Timestamp,Symbol,Candle_Time,Open,High,Low,Close,Buy_Price,Stop_Loss,Target,Candle_Range,SL_Type,Calculation_Time
2025-09-30 10:22:10,IGL-EQ,N/A,0,0,0,0,208.4,207.36,210.48,0,FALLBACK,2025-09-30 10:22:10
2025-09-30 13:35:09,RUCHIRA-EQ,N/A,0,0,0,0,144.91,144.19,146.36,0,FALLBACK,2025-09-30 13:35:09
2025-09-30 13:36:08,BSLGOLDETF-EQ,N/A,0,0,0,0,103.28,102.76,104.31,0,FALLBACK,2025-09-30 13:36:08
