2025-10-07 09:25:18,IDFNIFTYET,279.38,SUCCESS,25100700048096
2025-10-07 09:25:26,MANGLMCEM,765.0,SUCCESS,25100700048458
2025-10-07 10:25:17,STARHEALTH,460.55,SUCCESS,25100700169840
2025-10-07 10:30:18,MAHLOG,356.25,SUCCESS,25100700176973
2025-10-07 11:30:17,SBFC,112.76,SUCCESS,25100700281580
2025-10-07 12:08:18,OIL,423.0,SUCCESS,25100700347068
