Timestamp,Symbol,Token,IsNonZero,NetQty,BuyQty,SellQty,BuyPrice,SellPrice,Product,Strategy,LTP,MTM,PnL,RawMTM
2025-09-29 15:50:12,HDFCBANK-EQ,1333,No,0,10,10,951.65,947.4,I,,950.3,0.0,-42.5,-42.5
2025-09-29 15:50:12,SWIGGY-EQ,27066,No,0,20,20,418.15,414.05,I,,416.5,0.0,-82.0,-81.99999999999932
2025-09-29 15:50:12,IREDA-EQ,20261,No,0,10,10,150.27,148.9,I,,148.78,0.0,-13.7,-13.700000000000045
2025-09-29 15:50:12,BARBEQUE-EQ,3127,No,0,10,10,232.4,231.3,I,,229.15,0.0,-11.0,-10.999999999999943
2025-09-29 15:50:12,WESTLIFE-EQ,11580,No,0,30,30,712.84,717.08,I,,696.55,0.0,127.05,127.20000000000027
