Timestamp,Symbol,Candle_Time,Open,High,Low,Close,Buy_Price,Stop_Loss,Target,Candle_Range,SL_Type,Calculation_Time
2025-10-01 10:13:06,INFY-EQ,2025-10-01 10:12:00,1436.9,1437.8,1436.9,1437.2,1430.6,1423.45,1433.3,0.9,PREV_CANDLE_LOW,2025-10-01 10:13:06
2025-10-01 10:30:11,ICICIB22-EQ,2025-10-01 10:29:00,110.92,110.92,110.78,110.78,111.04,110.73,111.46,0.14,PREV_CANDLE_LOW,2025-10-01 10:30:11
2025-10-01 10:30:12,ADANIENSOL-EQ,2025-10-01 10:29:00,874.15,874.25,873.55,873.75,876.9,873.5,879.0,0.7,PREV_CANDLE_LOW,2025-10-01 10:30:12
2025-10-01 10:30:14,DBCORP-EQ,2025-10-01 10:29:00,270.25,270.25,270.25,270.25,271.4,270.2,274.11,0.0,PREV_CANDLE_LOW,2025-10-01 10:30:14
2025-10-01 10:30:15,IOC-EQ,2025-10-01 10:29:00,151.05,151.12,151.0,151.0,151.28,150.95,151.64,0.12,PREV_CANDLE_LOW,2025-10-01 10:30:15
