Timestamp,Symbol,Candle_Time,Open,High,Low,Close,Buy_Price,Stop_Loss,Target,Candle_Range,SL_Type,Calculation_Time
2025-10-06 12:24:13,PNBHOUSING-EQ,2025-10-06 12:23:00,894.05,895.45,893.7,894.55,897.7,893.65,902.95,1.75,PREV_CANDLE_LOW,2025-10-06 12:24:13
2025-10-06 12:25:13,SRGHFL-EQ,2025-10-06 12:24:00,315.5,315.5,315.5,315.5,319.0,315.45,322.19,0.0,PREV_CANDLE_LOW,2025-10-06 12:25:13
2025-10-06 13:02:13,PNBHOUSING-EQ,2025-10-06 13:01:00,897.3,897.65,897.2,897.6,898.45,897.15,899.8,0.45,PREV_CANDLE_LOW,2025-10-06 13:02:13
2025-10-06 14:20:14,DVL-EQ,2025-10-06 14:19:00,362.5,362.95,362.5,362.8,373.4,362.45,374.75,0.45,PREV_CANDLE_LOW,2025-10-06 14:20:14
2025-10-06 14:55:10,PRIMESECU-EQ,2025-10-06 14:54:00,275.2,275.2,275.2,275.2,288.9,275.15,291.79,0.0,PREV_CANDLE_LOW,2025-10-06 14:55:10
2025-10-06 15:15:10,BORANA-EQ,2025-10-06 15:14:00,220.58,220.58,220.58,220.58,228.0,220.53,230.28,0.0,PREV_CANDLE_LOW,2025-10-06 15:15:10
