2025-10-03 12:25:00,TATASTEEL-EQ,3499,Yes,10,10,0,172.55,0.0,I,,174.06,15.1,-0.0,0
2025-10-03 12:25:00,DENTA-EQ,29256,No,0,10,10,458.1,452.56,I,,451.3,0.0,-55.45,-55.400000000000205
2025-10-03 12:25:00,VEDL-EQ,3063,No,0,10,10,470.0,474.0,I,,475.0,0.0,40.0,40.0
2025-10-03 12:25:00,UNIONBANK-EQ,10753,Yes,10,10,0,140.31,0.0,I,,139.75,-5.6,-0.0,0
2025-10-03 12:27:01,TATASTEEL-EQ,3499,Yes,10,10,0,172.55,0.0,I,,174.06,15.1,-0.0,0
2025-10-03 12:27:01,DENTA-EQ,29256,No,0,10,10,458.1,452.56,I,,451.55,0.0,-55.45,-55.400000000000205
2025-10-03 12:27:01,VEDL-EQ,3063,No,0,10,10,470.0,474.0,I,,474.9,0.0,40.0,40.0
2025-10-03 12:27:01,UNIONBANK-EQ,10753,Yes,10,10,0,140.31,0.0,I,,139.86,-4.5,-0.0,0
2025-10-03 12:38:01,TATASTEEL-EQ,3499,Yes,10,10,0,172.55,0.0,I,,173.93,13.8,-0.0,0
2025-10-03 12:38:01,DENTA-EQ,29256,No,0,10,10,458.1,452.56,I,,452.0,0.0,-55.45,-55.400000000000205
2025-10-03 12:38:01,VEDL-EQ,3063,No,0,10,10,470.0,474.0,I,,476.0,0.0,40.0,40.0
2025-10-03 12:38:01,UNIONBANK-EQ,10753,Yes,10,10,0,140.31,0.0,I,,140.19,-1.2,-0.0,0
2025-10-03 13:18:00,TATASTEEL-EQ,3499,Yes,10,10,0,172.55,0.0,I,,173.79,12.4,-0.0,0
2025-10-03 13:18:00,DENTA-EQ,29256,No,0,10,10,458.1,452.56,I,,452.2,0.0,-55.45,-55.400000000000205
2025-10-03 13:18:00,VEDL-EQ,3063,No,0,10,10,470.0,474.0,I,,474.15,0.0,40.0,40.0
2025-10-03 13:18:00,UNIONBANK-EQ,10753,No,0,10,10,140.31,138.3,I,,137.1,0.0,-20.1,-20.09999999999991
2025-10-03 13:18:00,MRPL-EQ,2283,Yes,40,40,0,136.5,0.0,I,,136.88,15.1,-0.0,0
2025-10-03 14:49:00,TATASTEEL-EQ,3499,Yes,10,10,0,172.55,0.0,I,,173.3,7.5,-0.0,0
2025-10-03 14:49:00,DENTA-EQ,29256,No,0,10,10,458.1,452.56,I,,445.2,0.0,-55.45,-55.400000000000205
2025-10-03 14:49:00,VEDL-EQ,3063,No,0,10,10,470.0,474.0,I,,472.2,0.0,40.0,40.0
2025-10-03 14:49:00,UNIONBANK-EQ,10753,No,0,10,10,140.31,138.3,I,,137.41,0.0,-20.1,-20.09999999999991
2025-10-03 14:49:00,MRPL-EQ,2283,No,0,40,40,136.5,137.14,I,,143.43,0.0,25.5,25.599999999999454
2025-10-03 14:49:00,CUB-EQ,5701,Yes,10,10,0,215.55,0.0,I,,215.21,-3.39,-0.0,0
2025-10-03 14:51:01,TATASTEEL-EQ,3499,Yes,10,10,0,172.55,0.0,I,,173.17,6.2,-0.0,0
2025-10-03 14:51:01,DENTA-EQ,29256,No,0,10,10,458.1,452.56,I,,445.45,0.0,-55.45,-55.400000000000205
2025-10-03 14:51:01,VEDL-EQ,3063,No,0,10,10,470.0,474.0,I,,472.0,0.0,40.0,40.0
2025-10-03 14:51:01,UNIONBANK-EQ,10753,No,0,10,10,140.31,138.3,I,,137.4,0.0,-20.1,-20.09999999999991
2025-10-03 14:51:01,MRPL-EQ,2283,No,0,40,40,136.5,137.14,I,,143.81,0.0,25.5,25.599999999999454
2025-10-03 14:51:01,CUB-EQ,5701,Yes,10,10,0,215.55,0.0,I,,215.37,-1.79,-0.0,0
2025-10-03 15:14:01,TATASTEEL-EQ,3499,Yes,10,10,0,172.55,0.0,I,,173.22,6.7,-0.0,0
2025-10-03 15:14:01,DENTA-EQ,29256,No,0,10,10,458.1,452.56,I,,447.0,0.0,-55.45,-55.400000000000205
2025-10-03 15:14:01,VEDL-EQ,3063,No,0,10,10,470.0,474.0,I,,470.7,0.0,40.0,40.0
2025-10-03 15:14:01,UNIONBANK-EQ,10753,No,0,10,10,140.31,138.3,I,,137.66,0.0,-20.1,-20.09999999999991
2025-10-03 15:14:01,MRPL-EQ,2283,No,0,40,40,136.5,137.14,I,,143.59,0.0,25.5,25.599999999999454
2025-10-03 15:14:01,CUB-EQ,5701,Yes,10,10,0,215.55,0.0,I,,215.42,-1.29,-0.0,0
2025-10-03 15:16:55,TATASTEEL-EQ,3499,No,0,10,10,172.55,173.13,I,,173.19,0.0,5.8,5.799999999999841
2025-10-03 15:16:55,DENTA-EQ,29256,No,0,10,10,458.1,452.56,I,,446.1,0.0,-55.45,-55.400000000000205
2025-10-03 15:16:55,VEDL-EQ,3063,No,0,10,10,470.0,474.0,I,,471.0,0.0,40.0,40.0
2025-10-03 15:16:55,UNIONBANK-EQ,10753,No,0,10,10,140.31,138.3,I,,137.69,0.0,-20.1,-20.09999999999991
2025-10-03 15:16:55,MRPL-EQ,2283,No,0,40,40,136.5,137.14,I,,143.57,0.0,25.5,25.599999999999454
2025-10-03 15:16:55,CUB-EQ,5701,No,0,10,10,215.55,214.97,I,,214.97,0.0,-5.79,-5.800000000000125
2025-10-03 15:16:55,ARCHIDPLY-EQ,16795,No,0,10,10,107.82,107.96,I,,107.95,0.0,1.37,1.4000000000000057
