Timestamp,Symbol,Token,NonZeroPosition,NetQty,BuyQty,SellQty,BuyAvg,SellAvg,ProductType,Remarks,LTP,MTM,PnL,RawMTM
2025-10-10 15:15:37,AEGISVOPAK-EQ,757336,No,0,10,10,274.0,278.75,I,,277.35,0.0,47.5,47.5
2025-10-10 15:15:37,CARYSIL-EQ,1879,No,0,2,2,929.98,930.1,I,,930.1,0.0,0.25,0.2400000000000091
2025-10-10 15:15:37,CAMPUS-EQ,9362,No,0,8,8,281.0,279.3,I,,279.55,0.0,-13.6,-13.599999999999909
2025-10-10 15:15:37,MODIRUBBER-EQ,2229,No,0,5,5,136.9,138.9,I,,134.0,0.0,10.01,10.0
2025-10-10 15:15:37,LATENTVIEW-EQ,6818,No,0,13,13,435.37,438.07,I,,437.15,0.0,35.05,35.09999999999985
2025-10-10 15:15:37,SUPRIYA-EQ,7390,No,0,25,25,736.0,738.0,I,,721.1,0.0,50.1,50.0
2025-10-10 15:15:37,MOM50-EQ,19289,No,0,52,52,262.63,261.86,I,,262.94,0.0,-40.29,-40.039999999999054
2025-10-10 15:15:37,GICRE-EQ,277,No,0,7,7,382.25,382.25,I,,383.0,0.0,0.0,0.0
2025-10-10 15:15:37,GUJTHEM-EQ,29731,No,0,36,36,421.0,421.05,I,,421.05,0.0,1.8,1.8000000000004093
