stock_name,scanned_time,source
APTUS,2025-09-25 05:07:09,chartink_screener
COMSYN,2025-09-25 05:07:09,chartink_screener
SANDHAR,2025-09-25 05:07:09,chartink_screener
AUTOBEES,2025-09-25 10:58:13,chartink_screener
BBNPPGOLD,2025-09-25 10:58:13,chartink_screener
GICRE,2025-09-25 10:58:13,chartink_screener
GREENPANEL,2025-09-25 10:58:13,chartink_screener
GUFICBIO,2025-09-25 10:58:13,chartink_screener
RPTECH,2025-09-25 10:58:13,chartink_screener
BCONCEPTS,2025-09-25 16:38:58,chartink_screener
